artist.hotttnesss,artist.id,artist.name,artist_mbtags,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,location,longitude,loudness,mode,mode_confidence,release.id,release.name,similar,song.hotttnesss,song.id,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms,terms_freq,time_signature,time_signature_confidence,title,year
0.472670741,ARYGXKQ11E2835CE3B,Styles P,hip hop rnb and dance hall,1.0,0.153,1.4571,0.53,0.3219,57.57342,0.0,0.743792498,1.0,0.432,37.15735675013362,"New York, NY [Queens]",-63.933357868519515,-7.495,0,0.32,447646,The Art of War Volume 4,AR6GR981187FB5184A,,SOZLSQF12AB01852C1,57.573,0.408,0.03951,105.532,rap,1.0,3.0,0.689,Styles P Speaks (Interlude),0
0.528614974,ART62WC1187FB47E80,The Game feat. Jim Jones Camron & Bezell,hip hop rnb and dance hall,1.0,0.055,4.73784,0.422,0.41008,210.23302,0.0,0.802925396,7.0,0.723,37.15735675013362,New Mexico,-63.933357868519515,-6.647,1,0.272,76216,Westside Story Remix feat. Snoop Dogg & 50 Cent,ARZZGP01187FB556C5,0.407233015,SOAEQKJ12A58A761EA,210.233,0.734,0.0591,69.555,gangster rap,1.0,7.0,0.324,Certified Gangstas (featuring Jim Jones Camron & Bezell),0
0.503362448,ARML8X41187B990644,Simple Minds,new wave,3.0,0.039,0.59254,0.0,0.13073,435.3824,1.04,0.700679842,0.0,0.878,37.15735675013362,"Glasgow, Scotland",-63.933357868519515,-11.231,1,0.71,266810,Themes - Volume 3,ARUY6971187FB3AB45,,SOQTLMB12A58A7DBFF,413.222,0.447,0.13073,128.607,new wave,0.94977883,4.0,0.0,Sanctify Yourself (Extended Remix),0
0.475393063,AR2KSTE1187FB57A36,Petra,,0.0,0.039,1.2841,0.945,0.1532,242.62485,2.984,0.798158656,4.0,0.036,37.15735675013362,"Fort Wayne, Indiana",-63.933357868519515,-11.555,0,0.386,64413,Petraphonics,AR87P0Q1187B989ADF,0.518340538,SOHYKZG12A6D4FAF0A,230.917,0.144,0.1532,105.498,ccm,0.996839634,4.0,0.834,Hollow Eyes (Beat The System Album Version),0
0.46236784,ARCEEC91187B9AC4FB,Alexander O'Neal,soul and reggae,1.0,0.544,1.28798,0.693,0.03798,183.11791,0.137,0.609123875,7.0,0.472,44.97903,"Minneapolis, MN",-93.26493,-5.184,1,0.502,192588,Alex Loves...,ARG5N201187FB570F1,0.473346541,SOHYVTD12A8C130A40,179.119,0.0,0.03798,95.924,dance pop,0.931067605,3.0,1.0,When A Man Loves A Woman,2008
0.186141643,ARMUCXW11F50C4BFEC,Bionikworld,,0.0,0.467,0.82259,0.736,0.28287,413.23057,0.208,0.413647596,0.0,1.0,37.15735675013362,Not available,-63.933357868519515,-7.56,1,0.875,606149,Preset 001 / Reset 001,ARIIQOF125FEF32B5A,0.0,SOACEXG12AC468D8FB,410.703,0.481,0.28287,126.089,melbourne,1.0,4.0,0.875,Party Favours,0
0.15726743,ARQ4OZM1187B991229,Jean Segurel,,0.0,0.019,1.20123,0.719,1.20123,144.97914,1.419,0.330992398,7.0,0.71,37.15735675013362,Not available,-63.933357868519515,-8.819,1,0.321,291038,Les Fiances D'Auvergne,AR656BL1187B98F7C8,,SOBQKAH12A8C1362DF,142.164,0.309,1.06105,214.324,chanson,1.0,3.0,0.846,Sous les chataigniers,0
0.438779161,ARKQ6QN1187B9B016D,Photek,jungle,1.0,0.749,0.04285,0.749,0.04285,421.19791,0.212,0.645426499,1.0,0.282,52.05777,"Ipswich, England",1.14378,-10.611,0,0.464,28863,Modus Operandi,ARVXGIR1187FB3BB86,,SOHOOPX12A58A7951E,414.83,0.432,0.04285,161.772,jungle music,0.928765186,1.0,0.9,124,1997
0.358845025,AROLZEM1187B9A805E,Ashes to Ashes,,0.0,0.146,3.6398,0.302,0.783,247.84934,0.0,0.566157342,8.0,0.548,64.55653,NORWAY,12.66538,-5.061,1,0.481,80685,Big Moving Parts,ARFROLE1187FB3966E,0.0,SOZLPXW12A6D4F80FE,238.005,1.0,0.30381,84.001,avantgarde metal,0.894057571,5.0,0.775,Gemini,0
0.54724366,ARRDRI71187FB46EAA,Band Of Horses,warp,1.0,0.033,0.79454,0.711,0.2664,205.24363,0.0,0.760636112,11.0,0.115,40.65507,"Brooklyn, NY",-73.94888,-11.536,1,0.496,532679,Friend EP,ARLNQBR1187B9B9C4D,0.528782481,SONNELS12AB018048F,192.604,0.568,0.2664,111.963,folk-pop,1.0,4.0,0.871,Plans (Cover Version - Original by Grizzly Bear),0
0.0,AR21JV01187B999138,Bill Murk,,0.0,0.782,0.94469,0.619,0.47058,298.9971,0.543,0.184250147,7.0,0.495,37.15735675013362,Not available,-63.933357868519515,-8.188,1,0.445,76785,Praise Keeper,ARSYKGV1187B9A49CD,0.0,SOLDQOV12A6D4F5BBB,290.418,0.255,0.47058,126.884,hard house,1.0,4.0,0.213,Find us Faithful,0
0.317036752,ARAVPU21187B993957,Don & Juan,,0.0,0.026,0.48534,1.0,0.05596,136.04526,0.0,0.585610141,5.0,0.916,40.19033,Ohio,-82.66947,-9.146,1,0.594,715795,Twirl Records Story Volume 10,ARPXW2A1187FB59902,,SONZTSK12AB018C5A1,130.287,1.0,0.05596,141.469,doo-wop,0.96201982,4.0,1.0,Are You Putting Me On The Shelf,1995
0.503362448,ARML8X41187B990644,Simple Minds,new wave,3.0,0.017,1.61926,1.0,0.49665,352.44363,0.194,0.700679842,8.0,0.317,37.15735675013362,"Glasgow, Scotland",-63.933357868519515,-8.013,1,0.476,533915,Silver Box,ARUY6971187FB3AB45,,SOHQASI12A58A78CDC,329.979,1.0,0.2219,106.136,new wave,0.94977883,4.0,0.295,Hunter And The Hunted (Live),1983
0.323634923,ART9Z1P1187FB36C94,Edmundo Ros,,0.0,0.0,0.28543,0.0,0.28543,134.1122,0.833,0.448026305,10.0,0.688,6.47279,Venezuela,-66.58904,-16.327,1,0.529,714651,The Latin Sounds of Edmundo Ros,AR92ZF01187FB5BC98,,SOGXXTV12AB018B61D,131.582,0.371,0.12868,191.863,samba,1.0,1.0,0.045,Happy Beat,0
0.442968189,ARNDFTA125FEF32B22,Noemi,,0.0,0.06,0.0503,0.984,0.0503,226.37669,0.218,0.499308967,0.0,0.511,37.15735675013362,Not available,-63.933357868519515,-2.957,1,0.534,634092,Sulla Mia Pelle Special Edition,AR2XSEB11C8A415FAC,0.611214623,SOOQGOK12AB0185F23,221.333,0.293,0.0503,144.052,musica,0.906677466,4.0,0.485,Per Colpa Tua,2010
0.348215008,ARTWWNA1187B9B3BD7,Frederik,,0.0,0.466,0.10559,0.903,0.10559,179.3824,0.34,0.477946575,3.0,0.654,37.15735675013362,Not available,-63.933357868519515,-6.904,0,0.653,124373,20 Suosikkia  / Se jokin sinulla on,ARA5I7O1187FB3BBF7,,SOMBZVH12A6D4FC797,174.643,0.92,0.10559,103.063,tech house,0.965639791,4.0,0.0,Hur hur murmioon,0
0.426009301,AR6EVQA1187B9AA1DF,Cocoa Tea,,0.0,0.074,1.18055,0.449,0.13968,228.96281,0.106,0.595645309,0.0,0.453,37.15735675013362,"Kingston, Jamaica",-63.933357868519515,-11.627,1,0.437,263360,Kingston Hot,ARGYA2F1187FB41EA4,0.0,SOJKRUL12A8C137034,219.04,0.583,0.13968,115.862,dancehall,0.962247474,5.0,0.889,100%,1992
0.628228387,ARSF0K11187B9AF319,James Taylor,production music,1.0,0.111,0.81221,0.518,0.21484,315.16689,0.0,0.826513629,2.0,0.462,37.15735675013362,"London, England",-63.933357868519515,-13.097,1,0.656,282022,New Moon Shine,ARH04B41187FB59158,0.443291312,SOZDQJS12A8C131CCB,293.21,0.0,0.21484,100.075,folk-pop,0.971054809,4.0,0.298,Down In The Hole,0
0.545865917,AROF4LP1187FB41C51,Selena,,0.0,0.074,1.67567,0.595,0.32256,192.62649,0.415,0.748320703,9.0,0.503,31.1689,Texas,-100.07715,-12.366,0,0.489,157986,All My Hits - Todos Mis Exitos,ARW23ZV1187FB558A3,0.548950856,SOZMXUV12AF72A507A,187.675,0.141,0.15114,90.103,tejano,1.0,4.0,0.686,La Llamada,0
0.267757495,ARMSW7X1187FB5B504,Dave Eggar,los angeles,1.0,0.014,2.32292,0.423,0.32484,224.73098,0.409,0.450361261,4.0,0.35,34.05349,California - LA,-118.24532,-29.084,1,0.603,240350,Serenity,AR5N6X41187B988BFF,0.0,SORYKAR12A8C13048C,197.939,0.0,0.07276,117.298,new age,1.0,5.0,1.0,Dream Of Ice,1998
0.492132221,ARVWIEH1187B9B39B5,This Is Hell,,0.0,0.392,1.26478,0.478,0.54697,106.39628,0.0,0.677550149,6.0,0.0,37.15735675013362,"Long Island, NY",-63.933357868519515,-5.726,1,0.0,716004,Misfortunes,AR19LCE1187B994B42,0.679854,SOAVNYB12AB0182731,106.396,0.36,0.06398,83.335,post-hardcore,0.999823218,3.0,0.562,REALIZATION: REMORSE,2008
0.374530029,ARIRBO11187FB4B219,Donna The Buffalo,folk,1.0,0.754,0.28315,0.754,0.28315,251.42812,0.403,0.575532412,0.0,0.844,37.15735675013362,Not available,-63.933357868519515,-12.667,1,0.916,467580,The Ones You Love,ARWTFGY1187B992CBA,0.0,SOXVPPB12AB0185A28,243.955,0.773,0.10661,172.076,zydeco,1.0,1.0,0.0,Visitor,0
0.501825944,AR5ZVJ91187B99083A,Soulwax,belgian,2.0,0.024,1.40601,0.532,1.40601,274.78159,4.812,0.803087355,11.0,0.037,51.05563,"Ghent, Belgium",3.72856,-9.061,1,0.576,123789,Leave The Story Untold,ARQO1WZ1187FB55FCD,0.48306456,SOGHBHI12A6D4FA67E,265.346,0.243,1.05039,96.02,dance rock,1.0,4.0,0.367,Soul Simplicity,1996
0.321713204,AROMB601187B991317,Mae West,american,1.0,0.045,0.08313,0.0,0.08313,150.49098,0.0,0.467620476,2.0,0.0,40.65507,"Brooklyn, NY",-73.94888,-16.198,0,0.134,481245,I'm No Angel,ARKETDZ1187B9B2566,,SOKVWUH12A58A7D2CD,143.18,0.603,0.08313,101.276,modern rock,0.917052012,7.0,0.634,Put It Off Until Tomorrow,2006
0.396094372,ARS7E2E1187FB361BC,Mayday,,0.0,0.132,0.70608,0.703,0.36822,233.84771,0.0,0.569477757,5.0,0.598,31.1689,Texas,-100.07715,-5.646,0,0.808,43364,Mayday,ARGB5F81187B994142,0.0,SOIBMJF12A58A7DFCE,228.879,0.44,0.19929,178.719,folk-pop,0.93055479,4.0,0.533,Groundhog Day f/Cee-Lo Green & DJ Craze,0
0.610731463,AR12F2S1187FB56EEF,Aerosmith,heavy metal,1.0,0.492,0.08715,0.0,0.08715,324.07465,0.0,0.872536599,2.0,0.723,37.15735675013362,"Boston, MA",-63.933357868519515,-5.746,1,0.549,14330,A Little South Of Sanity,ARM7EDF1187B9B3FA1,0.431394611,SOPMGRB12A6701E98E,324.075,0.125,0.08715,101.66,blues-rock,0.898816207,4.0,0.636,Livin' On The Edge,1993
0.509878708,AREPD8D1187FB3F5BC,Sister Hazel,,0.0,0.007,0.07994,0.907,0.07994,283.48036,0.0,0.731065756,9.0,0.689,37.15735675013362,"Gainesville, FL",-63.933357868519515,-6.594,1,0.525,267888,Before The Amplifiers...Live Acoustic,AR94SFV1187FB4DA2C,0.43965466,SOKZCIU12A8C13EC0D,283.48,0.443,0.07994,195.633,post-grunge,1.0,4.0,0.606,Come Around (Acoustic),0
0.0,ARVMHOI12802FDF5DE,David Andreu,,0.0,0.108,1.62731,0.242,0.27685,250.56608,0.0,0.30794885,11.0,0.182,37.15735675013362,Not available,-63.933357868519515,-6.063,0,0.487,508339,Las Cosas de Antes,AROWQWB1187B9B973E,,SOUFPFU12AB01854D3,240.042,0.56,0.14143,222.02,rumba,1.0,7.0,0.0,El Sabor lo Pongo Yo,0
0.463900095,AR5O6W51187FB46984,SNAP!,german,2.0,0.011,0.62921,1.0,0.13253,327.78404,0.363,0.71881021,6.0,0.073,51.16418,Germany,10.45415,-10.232,1,0.41,413547,Attack - The Remixes Part 1,AR6LYGU1187FB57966,0.0,SOPFNGN12A6D4FB47B,324.441,1.0,0.13253,121.102,pop rap,0.923736367,4.0,1.0,Mary Had A Little Boy (Maestro Mix),1996
0.43280431,ARD5SR21187B9B5F4A,Irwin Goodman,finnish,1.0,0.0,0.29795,0.0,0.29795,231.47057,3.727,0.517480572,4.0,0.002,60.99655,HA$?meenlinna,24.49511,-5.752,1,0.242,68570,Cha cha cha,ARJEY4N1187FB56FDF,0.215080319,SOREPXL12A67ADE7DA,217.977,0.086,0.10014,151.004,german pop,0.986894982,1.0,0.0,Onni,1978
0.625080481,ARZWK2R1187B98F09F,Rise Against,hardcore punk,1.0,0.501,0.08992,0.501,0.08992,187.66322,0.0,0.847081688,9.0,0.398,37.15735675013362,Chicago,-63.933357868519515,-5.794,1,0.453,558375,The Unraveling,AR6XI3F1187FB3A968,,SOZYDBD12AF72A30E7,187.663,0.786,0.08992,155.411,hardcore punk,0.947856132,1.0,0.117,1000 Good Intentions,2001
0.33137317,ARTJJZZ1187B9BA5E7,Rishi Rich,production music,1.0,0.058,1.51321,1.0,0.26096,45.45261,0.212,0.492669503,11.0,0.0,37.15735675013362,Not available,-63.933357868519515,-10.817,0,0.0,38957,The Project,AR4UTYN1187B9B8912,0.440187398,SOTTGWB12A6D4F58C6,45.453,0.815,0.09957,95.985,bhangra,0.885357883,4.0,1.0,Jaan - Interlude,2006
0.419967936,AR8FMEN1187FB4A657,Lizzy Borden,,0.0,0.231,0.60591,0.0,0.28482,386.66404,8.052,0.609819761,8.0,0.638,34.05349,"Los Angeles, CA",-118.24532,-4.151,1,0.474,559955,Deal With The Devil,ARGBE8R1187FB4D4FA,0.48456253,SOUTVOS12AB0189D62,369.023,0.091,0.12428,186.075,heavy metal,1.0,3.0,0.583,Zanzibar,2000
0.427914247,ARGMXQW1187FB54C34,Eliane Elias,brazilian,1.0,0.383,0.88032,0.0,0.18398,201.22077,0.303,0.669726188,5.0,0.242,-23.56287,"Sao Paulo, Brazil",-46.65466,-28.25,0,0.365,27848,Solos And Duets,ARCXKY91187B9ACA99,0.215080319,SOGSJVU12A6D4F8735,186.027,0.0,0.18398,176.138,brazilian jazz,1.0,3.0,0.74,All The Things You Are,1995
0.414011295,ARC2HVM1187B98CE05,Clay Crosse,,0.0,0.078,0.79211,0.0,0.35068,286.74567,2.444,0.565604753,2.0,0.446,37.15735675013362,Tennessee,-63.933357868519515,-7.997,1,0.524,539301,I Surrender All,ARS8VY21187B990549,0.591754161,SORUVQF12AB017D220,274.309,0.354,0.12885,134.864,ccm,1.0,4.0,0.53,I Surrender All,1998
0.418736205,ARTX57T1187B98F34B,Mikey General,,0.0,0.071,1.75653,0.788,0.39346,220.73424,0.0,0.515455654,1.0,0.484,18.11526,Jamaica,-77.27348,-13.333,1,0.533,420078,Stronger Rastaman,ARP06GY1187B98B0F0,,SOCJMUC12AB01859E9,210.977,1.0,0.06033,87.858,dancehall,0.92496238,4.0,0.824,I'm Wondering,0
0.461345852,ARA7EEC1187FB4C392,Snowgoons,,0.0,0.035,1.01,0.464,0.49433,232.75057,0.09,0.649583107,3.0,0.499,49.01037,"Karlsruhe, Germany",8.4092,-2.42,0,0.473,330903,Black Snow,ARZWACO12454A3DA4D,0.587102737,SOGSUTX12AB018C0E9,228.421,0.605,0.14369,104.705,los angeles,0.844124947,4.0,0.59,Starlight,2008
0.605191153,ARAXU5Z1187B98FECD,Gorillaz,trip rock,2.0,0.001,0.38343,0.429,0.38343,128.41751,2.107,0.775086058,2.0,0.251,37.15735675013362,Not available,-63.933357868519515,-7.766,1,0.532,277069,Demon Days,ARNWZ1N1187B9B71BA,0.813129444,SOBRZCG12A6702187D,124.72,0.121,0.19132,154.873,hip hop,1.0,4.0,0.371,White Light,2005
0.405354092,ARWSCGO1269FCD5E49,Hef feat. Big2 & Dio,nl,1.0,0.112,0.96354,0.449,0.37569,219.29751,0.0,0.414242083,6.0,0.563,37.15735675013362,Not available,-63.933357868519515,-9.909,0,0.295,789658,Hefvermogen,ARBIAYG1241B9CF130,0.537503904,SOEWXOF12AC468B5C8,205.311,0.689,0.08105,102.374,screamo,0.933452889,4.0,0.821,Gedroomd,2009
0.369870107,ARID1TK1187FB4CFB8,All Girl Summer Fun Band,,0.0,1.0,0.59409,1.0,0.59409,212.84526,0.0,0.537532968,0.0,0.723,37.15735675013362,Not available,-63.933357868519515,-10.187,1,0.587,357852,Looking Into It,AR3K4BX1187B998E60,0.450762242,SOKUPZU12AB018379B,197.474,0.658,0.59409,139.967,pop rock,0.994911874,1.0,0.0,Everything I Need,2008
0.232748678,ARLNSD41187FB4D9A0,Sergio Franchi,,0.0,0.21,1.02541,0.951,0.51989,199.73179,0.067,0.421960437,5.0,0.442,42.50382,Italy,12.57347,-13.148,1,0.508,224131,I Giovani Assi Della Fisarmonica,AR81SIQ1187B9B4169,0.250921416,SOFRDRA12A8C1419D9,197.526,0.17,0.26776,118.137,ballad,1.0,4.0,0.093,Cuore Appassionato,0
0.37246298,ARO0R521187B98A2D1,2 Minutos,,0.0,0.023,1.10352,0.697,0.45675,124.39465,0.0,0.591846288,9.0,0.235,37.15735675013362,Not available,-63.933357868519515,-4.861,0,0.243,500861,Novedades,AR68A0X1187FB36164,,SOZHYMW12AB017E8EE,124.395,0.585,0.24295,97.546,skate punk,0.882294682,4.0,1.0,Cancion De Amor,1999
0.378208271,ARZ1YNY1187B9B673A,Carolyn Arends,,0.0,0.011,0.14484,0.808,0.14484,204.01587,0.375,0.494269055,0.0,0.789,49.38426,CANADA - Ontario,-84.75627,-9.819,1,0.81,489556,Feel Free,ARREC0D1187FB3E7C1,0.409333655,SOCLIXD12A58A7B60D,192.493,0.563,0.14484,106.963,ccm,1.0,4.0,0.744,Last Thursday (Call Me Crazy),0
0.587194102,AR9O98A1187FB39621,The Strokes,rock and indie,1.0,0.031,0.18241,0.99,0.18241,191.29424,0.0,0.80704348,9.0,0.827,40.71455,NY,-74.00712,-4.689,1,0.626,397339,Room On Fire,ARKT6J61187FB4D324,0.828400264,SOYINSW12B0B80BEBD,175.543,1.0,0.18241,104.208,indie rock,0.999932686,5.0,0.699,Between Love & Hate,2003
0.453850265,ARSQDUN1187B98D7D7,EPMD / Nocturnal,hip hop,1.0,0.461,0.94215,0.876,0.26076,204.5122,0.206,0.698291624,6.0,0.608,37.15735675013362,allentown Pennsylvania USA,-63.933357868519515,-6.866,1,0.535,311061,Back In Business,ARM2EJV1187B98EA13,0.480238748,SOHPCSX12A8C13F224,189.057,0.594,0.09041,180.823,hip hop,1.0,4.0,0.567,Dungeon Master,1997
0.407924701,ARB9WJ11187B98BF17,Steve Smith,,0.0,0.092,0.87984,0.439,0.44365,404.45342,0.189,0.579137536,0.0,0.181,42.08317,"Brockton, MA",-71.01724,-30.676,0,0.186,250897,Chantal's Way,ARBTX261187B99255D,,SOPUKRF12A8C137FF4,369.046,0.282,0.22555,138.39,jazz funk,1.0,4.0,0.0,Blue Cave,0
0.386289651,ARIRD6J1187FB5A98C,Sugar Minott,,0.0,0.0,0.54042,0.472,0.17348,186.8273,0.313,0.606975737,7.0,0.674,18.01571,"Kingston, Jamaica",-76.79731,-6.975,1,0.51,225997,Ghetto-ology + Dub,ARX5XTP1187FB3D8CC,0.38293509,SOHGJTR12A6D4FB972,177.627,0.341,0.17348,164.93,roots reggae,0.940150437,4.0,0.244,Walking Through the Ghetto,1979
0.454541929,AR3QRJ91187B98E4C2,Jacques Dutronc,french,2.0,0.0,0.10781,0.0,0.10781,152.76363,4.307,0.612953154,5.0,0.8,48.85692,"Paris, France",2.34121,-9.774,1,0.718,280528,IntA(c)grale Les Cactus,AR139EA1187FB567C2,0.392008772,SOCBMSI12A8AE49124,150.013,0.091,0.10781,126.968,chanson,1.0,3.0,0.181,Laquelle Des Deux Est La Plus Snob,1969
0.386630837,ARJRQL51187FB541AB,Juan Carlos Baglietto,,0.0,0.047,0.86909,0.628,0.22134,274.99057,4.452,0.540881349,7.0,0.018,37.15735675013362,Not available,-63.933357868519515,-13.592,1,0.295,159947,Modelo Para Armar,ARV4TAT1187FB3BDE8,0.0,SOPOWPY12A8C13A4D0,263.657,0.199,0.06061,93.008,tango,1.0,4.0,0.728,Estas Listo,0
0.303189557,AR15O341187B9B182C,Natassa Theodoridou,greek,2.0,0.001,1.26724,0.0,0.56474,254.69342,0.309,0.344165049,1.0,0.526,37.15735675013362,Not available,-63.933357868519515,-8.851,0,0.687,426490,Dipla Se Sena,ARUCK7I1187B9B331D,,SOTFFCM12A8C140BC2,246.996,0.0,0.56474,178.021,pop folk,1.0,4.0,0.954,Endeka Para,0
0.449608088,ARLLRL61187B9B6698,The Sonics,classic pop and rock,1.0,0.154,0.85449,0.335,0.43717,164.362,0.168,0.653340693,6.0,0.0,47.25513,"Tacoma, WA",-122.44165,-9.796,1,0.0,551402,Fire and Ice II - The 'Lost' Tapes,AREG18O1187FB3FDE7,0.372530039,SOXXPIC12AB017EA44,151.731,0.277,0.22414,158.84,rock 'n roll,0.945133321,3.0,0.993,Near My Soul,1996
0.364367567,ARSK4D11187B9BA046,Lisa Lisa & Cult Jam,,0.0,0.1,1.18579,0.0,0.61934,302.75873,0.0,0.522693398,0.0,0.707,37.15735675013362,Not available,-63.933357868519515,-8.517,1,0.558,286317,Super Hits,AR0OZJU1187B990541,0.408110884,SOLAFZG12A8C135358,294.168,0.162,0.20284,107.778,freestyle,0.957155255,4.0,0.574,Something 'Bout Love,1997
0.31853603,ARI2JSK1187FB496EF,Nick Ingman,production music,1.0,0.342,1.37039,0.634,0.84204,167.33995,2.792,0.4074304,0.0,0.411,51.50632,"London, England",-0.12714,-19.817,1,0.483,53832,Two Brothers,ARZLAU01187FB39B88,0.0,SOHDIHR12A6D4F913F,156.328,0.16,0.57916,115.124,jazz funk,0.967739727,5.0,0.677,Sangha the Outcast,0
0.631289508,AR03BDP1187FB5B324,Britney Spears,pop,6.0,0.288,0.8023,1.0,0.26493,213.18485,0.235,0.947327507,1.0,0.407,34.05349,"Kentwood, LA; Los Angeles, CA",-118.24532,-6.451,1,0.4,299032,My Prerogative,ARX6TAQ11C8A415850,,SOUQDHF12A8C13B70C,208.417,1.0,0.26493,110.993,dance pop,1.0,4.0,1.0,My Prerogative,2004
0.403509673,ARCZ20M1187FB49687,Tony Joe White,country,1.0,0.062,0.92704,0.857,0.43235,187.32363,0.359,0.624723768,11.0,0.095,32.77942,"Goodwill, LA",-91.56123,-23.012,0,0.272,409865,"The Best Of Tony Joe White Featuring ""Polk Salad Annie",ARJ8ND81187B9A07EB,,SOOWOMX12AB018844A,176.222,0.341,0.1844,126.241,country rock,1.0,4.0,0.0,Ol' Mother Earth (Album Version),0
0.279395876,ARDTPOC1241B9CE246,DJ Phiene,,0.0,0.009,0.37544,0.636,0.37544,240.92689,0.0,0.435455957,4.0,0.28,37.15735675013362,Not available,-63.933357868519515,-10.706,0,0.333,563573,Da Grand Architek,ARZVZRN1241B9C4B14,0.0,SOAHOBN12AB01835BF,234.568,1.0,0.19402,165.023,ghetto tech,1.0,4.0,0.472,Bass Fanactiks,0
0.467110649,AR56P361187B9AC4DB,Gary Moore,blues rock,2.0,0.718,0.46113,0.492,0.46113,272.16934,0.0,0.761362238,9.0,0.795,54.5958,"Belfast, Northern Ireland",-5.93494,-5.457,1,0.656,503139,Essential Montreux,ARWSWFR124549A4230,,SONELCM12A8C14114B,267.459,0.123,0.18402,110.768,blues-rock,1.0,4.0,0.87,All Your Love [Live 1999],0
0.305734031,AR47RVG1187B995CE7,D:Fuse vs The Scumfrog,,0.0,0.0,0.93855,1.0,0.47587,534.62159,0.096,0.53742531,7.0,0.012,30.2676,"Austin, TX",-97.74298,-4.757,1,0.353,819479,Stereo + Video,AR4PHK71187FB5586F,,SOWAVGA12A58A7A6A2,530.982,1.0,0.47587,130.018,progressive house,0.996998921,4.0,1.0,Stereo + Video,0
0.384018129,ARYCP7D1187B99516B,Pat Travers,canadian,1.0,0.397,1.27598,0.575,1.27598,221.93587,7.1,0.565971267,1.0,0.916,43.64856,"Toronto, Canada",-79.38533,-6.236,1,0.741,171096,Black Betty - The Anthology,ARH3TO11187FB39019,0.239629098,SOIBNUC12A8C140158,197.782,0.061,1.1063,182.949,blues-rock,1.0,3.0,0.433,Bazooka,0
0.353532628,ARZ3JUB1187B99A5AC,Halfway to Gone,,0.0,0.016,0.65945,0.739,0.23612,210.07628,0.183,0.50710874,8.0,0.236,37.15735675013362,Not available,-63.933357868519515,-5.061,1,0.443,230458,Halfway to Gone,AR5RDO41187B98BD0E,0.482137585,SOOYLGJ12A58A7B465,196.737,0.589,0.23612,141.63,southern rock,0.995165101,4.0,0.031,Black Night,2004
0.371934516,AR5EQRI1187FB41287,Kuba,latvian,1.0,0.73,0.17173,0.73,0.17173,222.04036,0.119,0.581691861,11.0,0.617,56.87546,Latvia,24.6075,-3.441,0,0.556,72185,Unter Wert,ARXJFJ51187B98A366,,SORCJFO12A6BD54EBD,217.379,0.669,0.17173,90.777,easy listening,1.0,1.0,0.924,Geh,0
0.446732968,ARDW5AW1187FB55708,Shawn Colvin,folk,2.0,0.029,0.31845,0.612,0.31845,290.11546,0.083,0.685502832,0.0,0.666,42.78668,"Vermillion, SD",-96.92803,-12.798,1,0.67,424081,Steady On,AR7R1IA1187B9B076C,0.443291312,SOMEYFE12AB018BA5B,272.341,0.486,0.14012,167.772,country rock,0.975207319,4.0,0.958,Cry Like An Angel,1989
0.341288723,ARY4M3J1187B9AC94C,John Sebastian,american,1.0,0.359,0.43023,0.31,0.43023,169.84771,0.0,0.518743959,0.0,0.428,53.79449,Leeds,-1.54658,-19.869,1,0.578,335912,Cheapo-Cheapo Productions Presents Real Live John Sebastian,ARSZWK21187B9B26D7,0.0,SOTKIJC12AB017C558,164.432,0.309,0.07662,91.802,folk rock,0.994543804,3.0,0.683,Waiting For A Train [Live],0
0.274741896,AR7QBU11187B9890B5,Loketo,,0.0,0.191,0.94387,0.41,0.4227,291.3171,0.0,0.34955771,0.0,0.449,37.15735675013362,Not available,-63.933357868519515,-12.16,1,0.527,599291,Soukous Trouble,ARXK8H71187FB44850,,SOFJDJH12A8C136932,278.663,0.592,0.03216,114.888,soukous,1.0,4.0,1.0,Menssa,0
0.366905853,ARFZSPU1187B9B5BA9,John Frizzell,production music,1.0,0.032,2.27104,0.56,1.60724,100.75383,1.216,0.432839367,2.0,0.748,37.15735675013362,Not available,-63.933357868519515,-29.999,0,0.682,758204,Whiteout : Music from The Original Motion Picture,AR1YFM81187FB3DC28,0.407233015,SOQIRNJ12AB0187772,91.539,0.091,1.27779,91.434,soundtrack,1.0,4.0,0.0,Carrie's Theme,2009
0.428650989,ARONPP01187B995FB5,Cockney Rejects,uk,1.0,0.897,1.50434,0.897,1.50434,204.93016,1.232,0.608824806,2.0,0.647,52.88356,England,-1.97406,-6.971,1,0.04,587938,Oi! The Album,ART9M7Z1187B9A03EF,,SOWMHYX12AB0188761,192.18,0.118,1.17816,92.957,oi,0.97011454,1.0,0.0,Oi! Oi! Oi!,1997
0.32288249,ARBV8MP1187B9B60B1,Esa Pakarinen,finnish,1.0,0.01,2.82705,0.955,2.15042,119.27465,2.159,0.413165862,2.0,0.307,37.15735675013362,Not available,-63.933357868519515,-13.305,1,0.274,327658,Esa Pakarinen,ARA5I7O1187FB3BBF7,0.0,SOFSBTM12AB017BE1C,115.264,0.21,1.97749,178.936,oldies,1.0,4.0,0.0,Miina ja Mikko markkinoilla,1990
